lang,cid,sid,topic,metric_description,metric_code,page,file_stem,label,answer_value,answer_unit,complete,sasb_category,sasb_unit_of_measure,sasb_key_terms,sasb_what_counts
japanese,hokkaido_gas,IF-GU-420a.2,End-Use Efficiency,Amount of gas savings from efficiency measures by market,IF-GU-420a.2,7,hokkaido_gas_007,yes but not complete,"310,000",t,False,Quantitative,Percentage (%),energy efficiency|rate structures|efficiency incentives|decoupling|demand-side management|gas sales volume|efficiency programs,"Percentage of total gas sales volume (by customer type: residential, commercial, industrial) sold under rate structures that include energy efficiency incentives or disincentives to increasing gas throughput (e.g. decoupled rates, efficiency tariffs)."
japanese,hokkaido_gas,IF-GU-540a.4,Gas Utility Network Integrity,"Description of efforts to manage the integrity of gas infrastructure, including risks related to safety and emissions",IF-GU-540a.4,20,hokkaido_gas_020,yes,N/A,N/A,True,Discussion and Analysis,n/a,pipeline integrity management|emergency response|leak detection|corrosion control|integrity management program|pipeline safety|incident response|risk assessment,Qualitative description of: (1) integrity management program (IMP) components; (2) risk assessment methods; (3) inspection technologies and frequency; (4) corrosion control programs; (5) emergency response procedures for pipeline incidents; (6) communication with regulators and public.
japanese,hokkaido_gas,IF-GU-000.B,Activity Metrics,"Amount of natural gas delivered to (1) residential, (2) commercial, and (3) industrial customers, and (4) transported for third parties",IF-GU-000.B,7,hokkaido_gas_007,yes but not complete,"25,600,000",MMBtu,False,Quantitative,Gigajoules (GJ),gas delivered|gas throughput|gas sales volume|transportation|third-party transport|residential delivery|commercial delivery,N/A
japanese,hokkaido_gas,IF-GU-000.B,Activity Metrics,"Amount of natural gas delivered to (1) residential, (2) commercial, and (3) industrial customers, and (4) transported for third parties",IF-GU-000.B,23,hokkaido_gas_023,yes but not complete,"25,800,000",MMBtu,False,Quantitative,Gigajoules (GJ),gas delivered|gas throughput|gas sales volume|transportation|third-party transport|residential delivery|commercial delivery,N/A
japanese,hokkaido_gas,IF-GU-000.C,Activity Metrics,Length of (1) gas transmission and (2) gas distribution pipelines,IF-GU-000.C,23,hokkaido_gas_023,yes but not complete,6.578,km,False,Quantitative,Kilometres (km),pipeline length|distribution network|pipeline infrastructure|gas network,N/A
japanese,hokkaido_gas,IF-GU-240a.4,Energy Affordability,"Discussion of the impact of external factors, including economic conditions in the service territory, on energy affordability",IF-GU-240a.4,11,hokkaido_gas_011,no,N/A,N/A,False,Discussion and Analysis,n/a,rate structures|gas connection|new customers|access barriers|affordability|service territory|connection fees|hook-up costs,Qualitative discussion of: (1) how current rate structures affect ability of customers to access new natural gas service; (2) safety considerations that may limit new connections; (3) geographic or economic barriers; (4) programs to improve access.
japanese,hokkaido_gas,IF-GU-000.B,Activity Metrics,"Amount of natural gas delivered to (1) residential, (2) commercial, and (3) industrial customers, and (4) transported for third parties",IF-GU-000.B,24,hokkaido_gas_024,no,"25,800,000",MMBtu,False,Quantitative,Gigajoules (GJ),gas delivered|gas throughput|gas sales volume|transportation|third-party transport|residential delivery|commercial delivery,N/A
japanese,hokkaido_gas,IF-GU-000.C,Activity Metrics,Length of (1) gas transmission and (2) gas distribution pipelines,IF-GU-000.C,24,hokkaido_gas_024,no,6.578,km,False,Quantitative,Kilometres (km),pipeline length|distribution network|pipeline infrastructure|gas network,N/A
japanese,itochu_corp,CG-MR-230a.2,Data Security,(1) Number of data breaches,CG-MR-230a.2,195,itochu_corp_195,yes but not complete,0,件,False,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
japanese,itochu_corp,CG-MR-330a.1,Workforce Diversity & Inclusion,Percentage of (2) diversity group representation for (c) all other employees,CG-MR-330a.1,112,itochu_corp_112,yes,2.48,パーセンテージ(%),True,Quantitative,Percentage (%),gender diversity|racial diversity|ethnic diversity|representation|management diversity|inclusion|workforce demographics|women in management,Percentage representation broken down by gender and racial/ethnic group for two categories: (1) management-level employees; (2) all other (non-management) employees. Reported separately for each demographic group.
japanese,itochu_corp,CG-MR-410a.2,Product Sourcing Packaging & Marketing,Discussion of processes to assess and manage risks or hazards associated with chemicals in products,CG-MR-410a.2,135,itochu_corp_135,yes,N/A,N/A,True,Discussion and Analysis,n/a,chemicals|hazardous substances|restricted substances|REACH|RoHS|product safety|chemical risk|banned substances|disclosure,"Qualitative description of processes to: identify chemicals of concern in products, assess risks to consumers and environment, manage/eliminate hazardous substances, comply with regulations (REACH, RoHS, California Prop 65, etc.), and disclose chemical information to customers."
japanese,itochu_corp,CG-MR-410a.2,Product Sourcing Packaging & Marketing,Discussion of processes to assess and manage risks or hazards associated with chemicals in products,CG-MR-410a.2,137,itochu_corp_137,yes,N/A,N/A,True,Discussion and Analysis,n/a,chemicals|hazardous substances|restricted substances|REACH|RoHS|product safety|chemical risk|banned substances|disclosure,"Qualitative description of processes to: identify chemicals of concern in products, assess risks to consumers and environment, manage/eliminate hazardous substances, comply with regulations (REACH, RoHS, California Prop 65, etc.), and disclose chemical information to customers."
japanese,itochu_corp, CG-MR-410a.3,Product Sourcing Packaging & Marketing,Discussion of strategies to reduce the environmental impact of packaging,CG-MR-410a.3,64,itochu_corp_064,yes,N/A,N/A,True,Discussion and Analysis,n/a,packaging|sustainable packaging|recycled content|recyclable|packaging reduction|plastic|packaging waste|extended producer responsibility,"Qualitative discussion of strategies to reduce environmental impact of product packaging, including: reducing packaging material, increasing recycled content, improving recyclability, eliminating harmful materials, take-back programmes, and compliance with extended producer responsibility regulations."
japanese,itochu_corp, CG-MR-410a.3,Product Sourcing Packaging & Marketing,Discussion of strategies to reduce the environmental impact of packaging,CG-MR-410a.3,65,itochu_corp_065,yes,N/A,N/A,True,Discussion and Analysis,n/a,packaging|sustainable packaging|recycled content|recyclable|packaging reduction|plastic|packaging waste|extended producer responsibility,"Qualitative discussion of strategies to reduce environmental impact of product packaging, including: reducing packaging material, increasing recycled content, improving recyclability, eliminating harmful materials, take-back programmes, and compliance with extended producer responsibility regulations."
japanese,itochu_corp, CG-MR-410a.3,Product Sourcing Packaging & Marketing,Discussion of strategies to reduce the environmental impact of packaging,CG-MR-410a.3,68,itochu_corp_068,yes,N/A,N/A,True,Discussion and Analysis,n/a,packaging|sustainable packaging|recycled content|recyclable|packaging reduction|plastic|packaging waste|extended producer responsibility,"Qualitative discussion of strategies to reduce environmental impact of product packaging, including: reducing packaging material, increasing recycled content, improving recyclability, eliminating harmful materials, take-back programmes, and compliance with extended producer responsibility regulations."
japanese,itochu_corp,CG-MR-000.A,Activity Metrics,Number of: (1) retail locations and (2) distribution centres,CG-MR-000.A,39,itochu_corp_039,yes,"4,615",件,True,Quantitative,Number,retail locations|stores|distribution centres|warehouses|outlets,N/A
japanese,itochu_corp,CG-MR-230a.2,Data Security,(1) Number of data breaches,CG-MR-230a.2,196,itochu_corp_196,no,0,件,False,Quantitative,Number|Percentage (%),data breach|PII|personally identifiable information|payment card data|cybersecurity incident|unauthorised access|customer records,"Two values: (1) total number of data breaches during the reporting period; (2) percentage of those breaches involving personally identifiable information (PII) including payment card data, names, addresses, account numbers. Must describe corrective actions taken."
japanese,itochu_corp,CG-MR-410a.1,Product Sourcing Packaging & Marketing,Revenue from products third-party certified to environmental or social sustainability standards,CG-MR-410a.1,137,itochu_corp_137,no,3億,円,True,Quantitative,Presentation currency|Percentage (%),certified sourcing|sustainable sourcing|raw materials|FSC|Rainforest Alliance|Fair Trade|supply chain|palm oil|cotton|conflict minerals|responsible sourcing,"Revenue (in presentation currency and as percentage of total revenue) from products that: (1) contain raw materials associated with environmental/social risks (palm oil, soy, timber, cotton, conflict minerals); AND (2) those materials are sourced from certified sustainable sources (FSC, RSPO, Rainforest Alliance, Fair Trade, Fairtrade, etc.)."
japanese,itochu_corp,CG-MR-410a.2,Product Sourcing Packaging & Marketing,Discussion of processes to assess and manage risks or hazards associated with chemicals in products,CG-MR-410a.2,60,itochu_corp_060,no,N/A,N/A,True,Discussion and Analysis,n/a,chemicals|hazardous substances|restricted substances|REACH|RoHS|product safety|chemical risk|banned substances|disclosure,"Qualitative description of processes to: identify chemicals of concern in products, assess risks to consumers and environment, manage/eliminate hazardous substances, comply with regulations (REACH, RoHS, California Prop 65, etc.), and disclose chemical information to customers."
japanese,itochu_corp,CG-MR-410a.2,Product Sourcing Packaging & Marketing,Discussion of processes to assess and manage risks or hazards associated with chemicals in products,CG-MR-410a.2,138,itochu_corp_138,no,N/A,N/A,True,Discussion and Analysis,n/a,chemicals|hazardous substances|restricted substances|REACH|RoHS|product safety|chemical risk|banned substances|disclosure,"Qualitative description of processes to: identify chemicals of concern in products, assess risks to consumers and environment, manage/eliminate hazardous substances, comply with regulations (REACH, RoHS, California Prop 65, etc.), and disclose chemical information to customers."
japanese,itochu_corp, CG-MR-410a.3,Product Sourcing Packaging & Marketing,Discussion of strategies to reduce the environmental impact of packaging,CG-MR-410a.3,69,itochu_corp_069,no,N/A,N/A,True,Discussion and Analysis,n/a,packaging|sustainable packaging|recycled content|recyclable|packaging reduction|plastic|packaging waste|extended producer responsibility,"Qualitative discussion of strategies to reduce environmental impact of product packaging, including: reducing packaging material, increasing recycled content, improving recyclability, eliminating harmful materials, take-back programmes, and compliance with extended producer responsibility regulations."
